"Kod";"Nazwa";"liczba nowych budynków oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych budynków oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych budynków oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych budynków oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych budynków oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych budynków oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych budynków oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych budynków mieszkalnych oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych budynków mieszkalnych oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych budynków mieszkalnych oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych budynków mieszkalnych oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych budynków mieszkalnych oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych budynków mieszkalnych oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych budynków mieszkalnych oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych budynków mieszkalnych jednorodzinnych oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych budynków mieszkalnych jednorodzinnych oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych budynków mieszkalnych jednorodzinnych oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych budynków mieszkalnych jednorodzinnych oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych budynków mieszkalnych jednorodzinnych oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych budynków mieszkalnych jednorodzinnych oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych budynków mieszkalnych jednorodzinnych oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych budynków mieszkalnych wielorodzinnych oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych budynków mieszkalnych wielorodzinnych oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych budynków mieszkalnych wielorodzinnych oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych budynków mieszkalnych wielorodzinnych oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych budynków mieszkalnych wielorodzinnych oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych budynków mieszkalnych wielorodzinnych oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych budynków mieszkalnych wielorodzinnych oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych budynków niemieszkalnych oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych budynków niemieszkalnych oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych budynków niemieszkalnych oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych budynków niemieszkalnych oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych budynków niemieszkalnych oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych budynków niemieszkalnych oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych budynków niemieszkalnych oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych hoteli i budynków zakwaterowania turystycznego oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych hoteli i budynków zakwaterowania turystycznego oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych hoteli i budynków zakwaterowania turystycznego oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych hoteli i budynków zakwaterowania turystycznego oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych hoteli i budynków zakwaterowania turystycznego oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych hoteli i budynków zakwaterowania turystycznego oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych hoteli i budynków zakwaterowania turystycznego oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych budynków biurowych oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych budynków biurowych oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych budynków biurowych oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych budynków biurowych oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych budynków biurowych oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych budynków biurowych oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych budynków biurowych oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych budynków handlowo-usługowych oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych budynków handlowo-usługowych oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych budynków handlowo-usługowych oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych budynków handlowo-usługowych oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych budynków handlowo-usługowych oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych budynków handlowo-usługowych oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych budynków handlowo-usługowych oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych budynków transportu i łączności oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych budynków transportu i łączności oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych budynków transportu i łączności oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych budynków transportu i łączności oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych budynków transportu i łączności oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych budynków transportu i łączności oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych budynków transportu i łączności oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych budynków przemysłowych i magazynowych oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych budynków przemysłowych i magazynowych oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych budynków przemysłowych i magazynowych oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych budynków przemysłowych i magazynowych oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych budynków przemysłowych i magazynowych oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych budynków przemysłowych i magazynowych oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych budynków przemysłowych i magazynowych oddanych do użytkowania na 1000 ludności;2024;[-]";"liczba nowych ogólnodostępnych obiektów kulturalnych, budynków o charakterze edukacyjnym, budynków szpitali i zakładów opieki medycznej oraz budynków kultury fizycznej oddanych do użytkowania na 1000 ludności;2018;[-]";"liczba nowych ogólnodostępnych obiektów kulturalnych, budynków o charakterze edukacyjnym, budynków szpitali i zakładów opieki medycznej oraz budynków kultury fizycznej oddanych do użytkowania na 1000 ludności;2019;[-]";"liczba nowych ogólnodostępnych obiektów kulturalnych, budynków o charakterze edukacyjnym, budynków szpitali i zakładów opieki medycznej oraz budynków kultury fizycznej oddanych do użytkowania na 1000 ludności;2020;[-]";"liczba nowych ogólnodostępnych obiektów kulturalnych, budynków o charakterze edukacyjnym, budynków szpitali i zakładów opieki medycznej oraz budynków kultury fizycznej oddanych do użytkowania na 1000 ludności;2021;[-]";"liczba nowych ogólnodostępnych obiektów kulturalnych, budynków o charakterze edukacyjnym, budynków szpitali i zakładów opieki medycznej oraz budynków kultury fizycznej oddanych do użytkowania na 1000 ludności;2022;[-]";"liczba nowych ogólnodostępnych obiektów kulturalnych, budynków o charakterze edukacyjnym, budynków szpitali i zakładów opieki medycznej oraz budynków kultury fizycznej oddanych do użytkowania na 1000 ludności;2023;[-]";"liczba nowych ogólnodostępnych obiektów kulturalnych, budynków o charakterze edukacyjnym, budynków szpitali i zakładów opieki medycznej oraz budynków kultury fizycznej oddanych do użytkowania na 1000 ludności;2024;[-]";
0211000;"Powiat lubiński";2,70;3,71;4,11;3,63;3,86;3,77;2,90;2,15;2,30;2,99;3,02;3,36;3,32;2,48;2,11;2,21;2,91;2,96;3,30;3,27;2,42;0,05;0,08;0,08;0,06;0,06;0,05;0,06;0,55;1,41;1,12;0,60;0,50;0,46;0,41;0,00;0,00;0,00;0,00;0,04;0,00;0,00;0,02;0,01;0,01;0,02;0,02;0,04;0,02;0,08;0,08;0,13;0,09;0,20;0,13;0,09;0,30;1,15;0,86;0,36;0,11;0,14;0,16;0,05;0,08;0,04;0,04;0,05;0,07;0,07;0,05;0,01;0,01;0,03;0,04;0,03;0,03;
0212000;"Powiat lwówecki";1,43;1,52;1,81;1,94;1,87;1,49;1,78;1,04;1,04;0,90;1,53;1,32;1,21;1,45;1,02;1,04;0,90;1,53;1,32;1,21;1,45;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,39;0,48;0,90;0,39;0,53;0,28;0,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,04;0,05;0,00;0,00;0,00;0,02;0,06;0,11;0,00;0,11;0,07;0,05;0,12;0,19;0,11;0,59;0,11;0,32;0,07;0,09;0,00;0,09;0,02;0,02;0,07;0,09;0,05;0,04;0,07;0,07;0,02;0,00;0,00;0,00;
0213000;"Powiat milicki";2,97;3,49;3,03;4,07;3,82;3,90;3,07;2,40;2,70;1,90;3,19;3,09;3,11;2,43;2,37;2,70;1,76;3,16;3,04;2,97;2,37;0,03;0,00;0,14;0,03;0,06;0,14;0,06;0,51;0,70;0,99;0,75;0,70;0,73;0,54;0,00;0,05;0,25;0,00;0,00;0,00;0,08;0,00;0,03;0,03;0,03;0,00;0,03;0,03;0,08;0,05;0,06;0,19;0,00;0,11;0,08;0,22;0,35;0,28;0,17;0,19;0,17;0,06;0,00;0,08;0,11;0,17;0,06;0,11;0,11;0,03;0,03;0,03;0,06;0,00;0,00;0,00;
0214000;"Powiat oleśnicki";3,56;4,85;4,97;7,07;6,05;6,10;4,96;3,20;3,95;4,46;6,49;5,28;5,49;4,26;3,16;3,88;4,38;6,46;5,21;5,39;4,22;0,05;0,07;0,08;0,03;0,08;0,09;0,04;0,36;0,90;0,51;0,58;0,77;0,61;0,70;0,01;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,02;0,02;0,00;0,01;0,03;0,03;0,04;0,08;0,03;0,07;0,04;0,14;0,13;0,17;0,23;0,18;0,18;0,21;0,09;0,17;0,07;0,21;0,08;0,18;0,23;0,08;0,09;0,03;0,06;0,01;0,00;0,02;0,02;0,03;
0215000;"Powiat oławski";3,75;4,60;5,21;5,81;7,26;5,74;6,21;3,23;3,88;4,71;5,34;6,75;5,30;5,80;3,06;3,82;4,57;5,28;6,61;5,26;5,75;0,17;0,07;0,14;0,06;0,14;0,04;0,05;0,50;0,69;0,46;0,47;0,50;0,44;0,41;0,05;0,01;0,05;0,00;0,01;0,00;0,01;0,03;0,08;0,05;0,01;0,03;0,00;0,00;0,09;0,10;0,08;0,05;0,13;0,09;0,09;0,18;0,10;0,13;0,09;0,05;0,09;0,05;0,09;0,22;0,05;0,22;0,16;0,13;0,19;0,00;0,03;0,01;0,00;0,03;0,08;0,01;
0216000;"Powiat polkowicki";3,21;3,49;3,48;4,15;3,90;3,46;3,98;2,65;3,32;3,37;3,82;3,68;3,36;3,70;2,62;3,22;3,36;3,77;3,67;3,36;3,69;0,03;0,10;0,02;0,05;0,02;0,00;0,02;0,56;0,16;0,11;0,31;0,21;0,10;0,28;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,03;0,03;0,05;0,02;0,02;0,02;0,03;0,00;0,37;0,06;0,06;0,16;0,16;0,03;0,18;0,08;0,03;0,00;0,10;0,00;0,00;0,02;0,02;0,02;0,02;0,03;0,00;0,00;0,00;
0217000;"Powiat strzeliński";2,51;3,61;3,48;3,94;3,58;3,61;4,26;2,03;2,52;3,13;3,35;3,35;3,49;3,13;2,00;2,49;3,11;3,35;3,30;3,46;3,13;0,02;0,02;0,02;0,00;0,05;0,02;0,00;0,48;1,10;0,35;0,59;0,24;0,12;1,13;0,00;0,50;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,05;0,05;0,07;0,05;0,05;0,00;0,05;0,14;0,34;0,09;0,50;0,09;0,07;0,82;0,02;0,09;0,07;0,05;0,05;0,00;0,10;0,09;0,05;0,05;0,00;0,00;0,02;0,02;
0218000;"Powiat średzki";7,15;7,54;7,67;10,85;10,79;11,19;8,10;6,06;6,44;6,92;9,83;9,79;10,19;7,40;5,87;6,30;6,86;9,80;9,66;10,05;7,21;0,19;0,15;0,05;0,03;0,14;0,14;0,18;1,09;1,10;0,75;1,00;0,98;1,01;0,71;0,02;0,00;0,03;0,02;0,00;0,00;0,00;0,04;0,05;0,00;0,03;0,05;0,12;0,02;0,04;0,04;0,07;0,10;0,14;0,05;0,07;0,17;0,15;0,21;0,23;0,26;0,22;0,30;0,41;0,46;0,23;0,21;0,27;0,31;0,15;0,07;0,07;0,05;0,02;0,05;0,07;0,07;
0219000;"Powiat świdnicki";1,60;2,11;2,17;2,28;3,08;2,65;2,06;1,22;1,75;1,83;1,94;2,83;2,38;1,73;1,11;1,67;1,75;1,90;2,73;2,29;1,71;0,11;0,08;0,08;0,04;0,10;0,09;0,01;0,38;0,36;0,34;0,35;0,25;0,27;0,32;0,00;0,02;0,01;0,00;0,00;0,00;0,00;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,05;0,07;0,06;0,07;0,03;0,05;0,09;0,09;0,06;0,04;0,08;0,03;0,04;0,03;0,13;0,10;0,12;0,13;0,11;0,11;0,09;0,04;0,05;0,03;0,01;0,01;0,01;0,05;
0220000;"Powiat trzebnicki";3,52;5,17;4,31;6,70;6,36;5,89;5,55;2,87;4,29;3,61;5,95;5,74;5,45;5,05;2,82;4,22;3,57;5,86;5,66;5,42;5,03;0,05;0,07;0,03;0,09;0,08;0,02;0,02;0,65;0,87;0,70;0,75;0,60;0,38;0,49;0,00;0,02;0,01;0,01;0,05;0,00;0,03;0,00;0,01;0,02;0,03;0,00;0,00;0,00;0,07;0,13;0,06;0,07;0,03;0,07;0,05;0,24;0,15;0,13;0,16;0,16;0,06;0,06;0,06;0,18;0,21;0,15;0,10;0,07;0,05;0,04;0,05;0,07;0,05;0,02;0,08;0,07;
0221000;"Powiat wałbrzyski";0,92;0,90;1,53;1,67;2,21;1,76;1,77;0,71;0,75;1,20;1,28;1,91;1,51;1,56;0,69;0,73;1,18;1,27;1,87;1,51;1,52;0,02;0,02;0,02;0,02;0,04;0,00;0,04;0,21;0,14;0,31;0,37;0,30;0,23;0,21;0,04;0,02;0,02;0,00;0,00;0,00;0,04;0,00;0,02;0,06;0,02;0,00;0,00;0,00;0,02;0,00;0,00;0,04;0,04;0,02;0,00;0,09;0,07;0,15;0,24;0,08;0,09;0,13;0,04;0,00;0,02;0,07;0,02;0,02;0,00;0,02;0,04;0,06;0,00;0,00;0,06;0,00;
0222000;"Powiat wołowski";1,85;2,05;2,39;3,03;2,88;2,52;3,22;1,59;1,73;2,07;2,73;2,49;2,15;2,87;1,55;1,64;2,00;2,66;2,46;2,08;2,80;0,04;0,09;0,06;0,06;0,02;0,07;0,07;0,23;0,32;0,32;0,30;0,39;0,37;0,31;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,02;0,02;0,00;0,02;0,00;0,04;0,00;0,04;0,00;0,02;0,04;0,07;0,07;0,15;0,13;0,13;0,06;0,07;0,07;0,07;0,02;0,04;0,04;0,06;0,22;0,11;0,09;0,02;0,04;0,04;0,00;0,00;0,00;0,00;
0223000;"Powiat wrocławski";13,26;14,34;13,26;13,75;13,76;11,46;9,80;12,55;13,55;12,61;13,23;13,19;10,57;9,07;12,35;13,04;12,41;12,89;12,94;10,36;8,86;0,19;0,51;0,19;0,34;0,24;0,21;0,21;0,68;0,74;0,61;0,48;0,55;0,81;0,68;0,01;0,04;0,01;0,01;0,03;0,02;0,01;0,02;0,04;0,05;0,05;0,05;0,04;0,04;0,13;0,15;0,14;0,14;0,09;0,12;0,12;0,13;0,07;0,05;0,02;0,05;0,14;0,08;0,22;0,32;0,27;0,17;0,20;0,28;0,18;0,07;0,06;0,03;0,03;0,02;0,06;0,04;
0224000;"Powiat ząbkowicki";1,66;1,64;1,72;2,04;2,05;1,59;1,68;1,31;1,27;1,40;1,66;1,71;1,35;1,33;1,31;1,27;1,38;1,61;1,68;1,33;1,33;0,00;0,00;0,02;0,05;0,03;0,02;0,00;0,33;0,37;0,32;0,39;0,34;0,25;0,35;0,00;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,02;0,00;0,00;0,00;0,02;0,12;0,05;0,06;0,08;0,21;0,02;0,03;0,09;0,05;0,06;0,14;0,00;0,07;0,13;0,08;0,06;0,06;0,08;0,03;0,08;0,08;0,00;0,03;0,03;0,00;0,02;0,00;0,00;
0225000;"Powiat zgorzelecki";0,69;1,38;1,97;2,49;1,95;2,43;2,11;0,63;1,25;1,81;2,35;1,73;2,31;1,99;0,62;1,23;1,80;2,30;1,62;2,24;1,97;0,01;0,02;0,01;0,06;0,10;0,07;0,02;0,06;0,13;0,15;0,14;0,22;0,13;0,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,00;0,00;0,00;0,00;0,00;0,00;0,01;0,01;0,02;0,07;0,03;0,08;0,10;0,10;0,16;0,05;0,01;0,01;0,01;0,00;0,00;0,01;0,02;0,02;0,01;0,00;0,00;0,01;0,00;0,01;0,00;
0226000;"Powiat złotoryjski";1,64;1,83;1,95;2,94;2,43;2,36;2,42;1,09;1,21;1,33;2,03;1,90;1,62;1,76;1,09;1,21;1,33;1,93;1,90;1,62;1,76;0,00;0,00;0,00;0,10;0,00;0,00;0,00;0,55;0,62;0,62;0,89;0,51;0,69;0,64;0,00;0,02;0,00;0,00;0,00;0,00;0,02;0,02;0,00;0,00;0,00;0,00;0,00;0,07;0,09;0,09;0,02;0,22;0,02;0,12;0,00;0,11;0,09;0,05;0,12;0,15;0,10;0,30;0,07;0,21;0,07;0,19;0,10;0,05;0,15;0,02;0,00;0,10;0,05;0,02;0,05;0,02;
0261000;"Powiat m. Jelenia Góra";1,41;1,09;1,19;1,27;2,99;2,19;2,05;0,99;0,93;1,01;0,92;1,14;0,80;0,92;0,92;0,77;0,96;0,78;0,98;0,72;0,68;0,08;0,16;0,05;0,14;0,16;0,08;0,24;0,41;0,15;0,18;0,35;1,85;1,39;1,13;0,00;0,00;0,01;0,01;0,95;0,91;1,02;0,01;0,01;0,00;0,00;0,07;0,00;0,00;0,09;0,10;0,03;0,12;0,08;0,08;0,00;0,19;0,01;0,06;0,08;0,56;0,30;0,00;0,08;0,01;0,05;0,05;0,11;0,08;0,04;0,01;0,00;0,00;0,03;0,03;0,01;0,01;
0262000;"Powiat m. Legnica";1,15;1,10;1,38;1,18;0,81;0,68;0,58;0,90;1,00;1,11;1,14;0,73;0,58;0,42;0,82;0,82;0,96;1,01;0,64;0,51;0,34;0,08;0,17;0,15;0,13;0,09;0,08;0,08;0,25;0,10;0,27;0,04;0,09;0,09;0,16;0,00;0,02;0,01;0,00;0,01;0,00;0,01;0,07;0,01;0,01;0,00;0,00;0,00;0,01;0,02;0,03;0,03;0,00;0,02;0,03;0,03;0,13;0,00;0,11;0,00;0,00;0,01;0,08;0,03;0,03;0,09;0,03;0,05;0,04;0,02;0,00;0,00;0,01;0,01;0,00;0,00;0,00;
0264000;"Powiat m. Wrocław";1,44;1,33;1,45;1,87;1,60;1,33;0,81;1,31;1,23;1,35;1,76;1,49;1,25;0,74;1,07;0,95;1,09;1,45;1,21;1,07;0,60;0,24;0,28;0,26;0,31;0,28;0,18;0,14;0,12;0,11;0,09;0,11;0,10;0,08;0,07;0,00;0,01;0,01;0,00;0,01;0,01;0,01;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,03;0,03;0,01;0,03;0,01;0,02;0,02;0,01;0,01;0,01;0,01;0,01;0,01;0,00;0,03;0,03;0,03;0,03;0,04;0,02;0,02;0,01;0,01;0,01;0,02;0,01;0,01;0,01;
0265000;"Powiat m. Wałbrzych od 2013";0,47;0,60;0,80;1,37;0,44;0,88;0,42;0,21;0,16;0,11;0,76;0,26;0,56;0,26;0,18;0,13;0,11;0,69;0,25;0,55;0,24;0,04;0,04;0,00;0,07;0,01;0,01;0,02;0,26;0,44;0,69;0,61;0,18;0,31;0,16;0,00;0,00;0,00;0,00;0,01;0,00;0,00;0,03;0,02;0,01;0,00;0,00;0,00;0,01;0,03;0,05;0,03;0,03;0,01;0,01;0,02;0,15;0,27;0,61;0,49;0,08;0,26;0,07;0,04;0,09;0,05;0,09;0,07;0,04;0,03;0,01;0,00;0,00;0,00;0,00;0,00;0,02;
0400000;"KUJAWSKO-POMORSKIE";2,60;2,79;3,03;3,38;3,62;3,11;2,68;1,92;2,13;2,38;2,67;2,99;2,44;2,07;1,88;2,07;2,30;2,61;2,92;2,37;2,02;0,05;0,06;0,08;0,06;0,08;0,07;0,05;0,61;0,61;0,59;0,65;0,58;0,61;0,56;0,01;0,01;0,00;0,01;0,02;0,01;0,02;0,01;0,01;0,02;0,01;0,01;0,02;0,01;0,07;0,07;0,07;0,08;0,08;0,06;0,07;0,15;0,16;0,16;0,22;0,14;0,14;0,13;0,10;0,10;0,12;0,10;0,12;0,14;0,12;0,03;0,02;0,01;0,02;0,02;0,03;0,02;
0401000;"Powiat aleksandrowski";2,30;2,57;2,72;3,42;3,77;3,21;2,49;1,81;1,98;2,41;2,81;3,25;2,71;2,06;1,77;1,96;2,39;2,71;3,17;2,63;2,01;0,04;0,02;0,02;0,09;0,07;0,07;0,06;0,49;0,60;0,31;0,57;0,52;0,50;0,43;0,02;0,00;0,00;0,00;0,02;0,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,14;0,15;0,09;0,18;0,15;0,13;0,04;0,02;0,16;0,09;0,13;0,06;0,09;0,08;0,09;0,04;0,06;0,06;0,07;0,04;0,06;0,05;0,00;0,00;0,00;0,00;0,02;0,00;
0402000;"Powiat brodnicki";3,47;3,34;3,45;4,35;4,57;2,81;3,52;2,52;2,38;2,78;3,60;3,67;2,18;2,62;2,43;2,26;2,71;3,50;3,57;2,13;2,51;0,09;0,13;0,06;0,10;0,10;0,05;0,10;0,90;0,94;0,65;0,66;0,84;0,59;0,89;0,01;0,04;0,01;0,00;0,00;0,00;0,05;0,01;0,00;0,01;0,00;0,03;0,00;0,04;0,15;0,08;0,19;0,09;0,13;0,06;0,12;0,09;0,30;0,09;0,09;0,05;0,08;0,24;0,18;0,11;0,17;0,14;0,12;0,10;0,10;0,04;0,05;0,01;0,04;0,05;0,08;0,06;
0403000;"Powiat bydgoski";7,28;8,45;9,07;10,39;11,78;8,68;7,34;6,33;7,61;8,18;9,47;10,58;7,88;6,56;6,29;7,58;8,07;9,39;10,45;7,80;6,52;0,03;0,03;0,11;0,08;0,13;0,08;0,04;0,87;0,77;0,73;0,79;1,00;0,64;0,70;0,00;0,01;0,01;0,01;0,03;0,02;0,00;0,01;0,03;0,03;0,01;0,01;0,01;0,02;0,14;0,11;0,21;0,17;0,20;0,10;0,11;0,29;0,28;0,22;0,36;0,31;0,14;0,18;0,22;0,22;0,11;0,08;0,24;0,15;0,19;0,03;0,04;0,01;0,03;0,02;0,05;0,02;
0404000;"Powiat chełmiński";2,80;3,40;2,77;3,06;3,22;3,10;2,55;1,86;2,33;1,98;2,48;2,60;2,33;1,78;1,84;2,33;1,96;2,48;2,57;2,33;1,76;0,02;0,00;0,02;0,00;0,02;0,00;0,02;0,88;1,08;0,77;0,58;0,62;0,77;0,78;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,04;0,00;0,02;0,04;0,02;0,06;0,13;0,06;0,04;0,12;0,04;0,08;0,13;0,13;0,12;0,12;0,04;0,04;0,04;0,19;0,06;0,14;0,14;0,18;0,04;0,12;0,08;0,04;0,04;0,02;0,06;0,04;0,02;
0405000;"Powiat golubsko-dobrzyński";2,85;2,71;3,25;3,69;3,76;3,22;3,20;1,81;1,98;2,15;2,43;2,84;2,51;2,13;1,79;1,95;2,15;2,43;2,84;2,35;2,11;0,02;0,02;0,00;0,00;0,00;0,16;0,02;1,04;0,71;1,08;1,21;0,85;0,69;1,07;0,00;0,00;0,00;0,00;0,02;0,00;0,12;0,04;0,02;0,05;0,02;0,00;0,02;0,00;0,13;0,07;0,05;0,11;0,16;0,07;0,09;0,04;0,16;0,25;0,11;0,14;0,21;0,07;0,18;0,11;0,32;0,23;0,11;0,16;0,16;0,02;0,02;0,00;0,00;0,05;0,05;0,05;
0406000;"Powiat grudziądzki";3,94;4,13;4,94;4,94;6,35;5,57;5,78;2,88;3,01;3,87;3,94;5,43;4,37;3,73;2,88;3,01;3,85;3,92;5,38;4,37;3,73;0,00;0,00;0,03;0,03;0,05;0,00;0,00;1,07;1,12;1,02;0,97;0,87;1,12;1,99;0,00;0,05;0,00;0,00;0,00;0,00;0,38;0,02;0,00;0,00;0,00;0,05;0,00;0,00;0,05;0,07;0,00;0,08;0,00;0,03;0,18;0,12;0,32;0,23;0,10;0,18;0,26;0,15;0,22;0,12;0,23;0,08;0,05;0,23;0,15;0,05;0,02;0,00;0,03;0,00;0,03;0,03;
0407000;"Powiat inowrocławski";1,58;1,62;1,46;2,15;2,14;1,46;1,33;1,11;1,31;1,16;1,80;1,86;1,14;1,21;1,09;1,27;1,13;1,77;1,84;1,13;1,21;0,02;0,04;0,03;0,03;0,02;0,01;0,00;0,46;0,31;0,30;0,35;0,28;0,32;0,11;0,00;0,01;0,00;0,00;0,01;0,00;0,00;0,01;0,02;0,00;0,00;0,00;0,03;0,00;0,07;0,02;0,00;0,07;0,03;0,01;0,01;0,17;0,06;0,14;0,07;0,09;0,05;0,03;0,06;0,05;0,05;0,08;0,07;0,11;0,03;0,01;0,02;0,00;0,00;0,00;0,01;0,00;
0408000;"Powiat lipnowski";3,68;3,69;3,83;3,46;3,59;4,28;3,42;2,25;2,35;2,53;2,33;2,69;2,59;2,42;2,25;2,32;2,52;2,31;2,64;2,55;2,39;0,00;0,03;0,02;0,02;0,05;0,05;0,03;1,30;1,21;1,20;1,05;0,81;1,66;0,93;0,00;0,00;0,02;0,00;0,00;0,00;0,05;0,02;0,00;0,02;0,00;0,00;0,03;0,02;0,17;0,11;0,16;0,17;0,11;0,14;0,13;0,33;0,14;0,17;0,17;0,11;0,22;0,13;0,18;0,20;0,30;0,03;0,06;0,83;0,13;0,20;0,02;0,05;0,03;0,08;0,03;0,03;
0409000;"Powiat mogileński";2,66;3,58;1,71;3,55;4,08;3,41;2,79;1,87;2,80;1,33;2,67;3,46;2,70;2,28;1,87;2,80;1,33;2,64;3,42;2,68;2,28;0,00;0,00;0,00;0,02;0,05;0,02;0,00;0,63;0,70;0,38;0,88;0,57;0,71;0,51;0,00;0,04;0,00;0,02;0,00;0,05;0,05;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,04;0,02;0,02;0,07;0,02;0,02;0,02;0,26;0,17;0,09;0,11;0,14;0,34;0,00;0,02;0,04;0,16;0,25;0,14;0,05;0,09;0,00;0,00;0,00;0,02;0,00;0,02;0,00;
0410000;"Powiat nakielski";3,57;3,01;3,99;4,40;5,54;3,77;2,93;2,40;2,13;3,39;3,57;4,40;2,95;2,17;2,37;2,11;3,36;3,55;4,36;2,87;2,13;0,03;0,02;0,04;0,02;0,04;0,08;0,04;1,14;0,87;0,56;0,78;1,14;0,82;0,75;0,02;0,00;0,00;0,00;0,01;0,00;0,00;0,00;0,02;0,05;0,02;0,01;0,00;0,00;0,09;0,21;0,06;0,12;0,12;0,07;0,10;0,57;0,21;0,07;0,16;0,72;0,30;0,19;0,13;0,10;0,14;0,16;0,07;0,14;0,15;0,06;0,05;0,01;0,04;0,02;0,05;0,04;
